,image_path
7471,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_005\images\00009963_004.png
7472,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_005\images\00009963_005.png
7473,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_005\images\00009963_006.png
7474,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_005\images\00009963_007.png
7475,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_005\images\00009963_008.png
7476,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_005\images\00009963_009.png
7477,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_005\images\00009963_010.png
7478,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_005\images\00009963_011.png
7479,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_005\images\00009964_000.png
7480,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_005\images\00009967_000.png
7481,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_005\images\00009967_001.png
7482,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_005\images\00009967_002.png
7483,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_005\images\00009967_003.png
7484,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_005\images\00009967_004.png
7485,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_005\images\00009967_005.png
7486,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_005\images\00009973_000.png
7487,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_005\images\00009973_001.png
7488,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_005\images\00009973_002.png
7489,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_005\images\00009973_003.png
7490,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_005\images\00009982_000.png
7491,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_005\images\00009984_000.png
7492,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_005\images\00009984_001.png
7493,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_005\images\00009984_002.png
7494,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_005\images\00009984_003.png
7495,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_005\images\00009984_004.png
7496,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_005\images\00009984_005.png
7497,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_005\images\00009984_006.png
7498,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_005\images\00009984_007.png
7499,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_005\images\00009984_008.png
7500,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_005\images\00009984_009.png
7501,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_005\images\00009984_010.png
7502,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_005\images\00009984_011.png
7503,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_005\images\00009989_000.png
7504,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_005\images\00010001_000.png
7505,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_005\images\00010001_001.png
7506,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_005\images\00010001_002.png
7507,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_005\images\00010001_003.png
7508,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_005\images\00010002_000.png
7509,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_005\images\00010008_000.png
7510,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_005\images\00010010_000.png
7511,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_005\images\00010010_001.png
7512,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_005\images\00010010_002.png
7513,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_005\images\00010010_003.png
7514,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_005\images\00010010_004.png
7515,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_005\images\00010010_005.png
7516,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_005\images\00010010_006.png
7517,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_005\images\00010010_007.png
7518,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_005\images\00010010_008.png
7519,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_005\images\00010010_009.png
7520,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_005\images\00010014_000.png
7521,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_005\images\00010023_000.png
7522,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_005\images\00010027_000.png
7523,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_005\images\00010029_000.png
7524,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_005\images\00010036_000.png
7525,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_005\images\00010038_000.png
7526,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_005\images\00010038_001.png
7527,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_005\images\00010041_000.png
7528,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_005\images\00010044_000.png
7529,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_005\images\00010044_001.png
7530,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_005\images\00010044_002.png
7531,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_005\images\00010044_003.png
7532,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_005\images\00010044_004.png
7533,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_005\images\00010047_000.png
7534,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_005\images\00010053_000.png
7535,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_005\images\00010056_000.png
7536,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_005\images\00010060_000.png
7537,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_005\images\00010060_001.png
7538,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_005\images\00010060_002.png
7539,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_005\images\00010060_003.png
7540,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_005\images\00010060_004.png
7541,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_005\images\00010060_005.png
7542,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_005\images\00010060_006.png
7543,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_005\images\00010060_007.png
7544,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_005\images\00010060_008.png
7545,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_005\images\00010060_009.png
7546,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_005\images\00010060_010.png
7547,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_005\images\00010060_011.png
7548,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_005\images\00010060_012.png
7549,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_005\images\00010060_013.png
7550,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_005\images\00010060_014.png
7551,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_005\images\00010060_015.png
7552,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_005\images\00010061_000.png
7553,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_005\images\00010062_000.png
7554,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_005\images\00010062_001.png
7555,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_005\images\00010068_000.png
7556,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_005\images\00010075_000.png
7557,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_005\images\00010075_001.png
7558,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_005\images\00010077_000.png
7559,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_005\images\00010077_001.png
7560,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_005\images\00010077_002.png
7561,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_005\images\00010077_003.png
7562,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_005\images\00010077_004.png
7563,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_005\images\00010077_005.png
7564,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_005\images\00010077_006.png
7565,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_005\images\00010077_007.png
7566,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_005\images\00010077_008.png
7567,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_005\images\00010077_009.png
7568,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_005\images\00010077_010.png
7569,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_005\images\00010077_011.png
7570,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_005\images\00010077_012.png
7571,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_005\images\00010077_013.png
7572,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_005\images\00010077_014.png
7573,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_005\images\00010077_015.png
7574,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_005\images\00010080_000.png
7575,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_005\images\00010080_001.png
7576,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_005\images\00010080_002.png
7577,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_005\images\00010080_003.png
7578,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_005\images\00010080_004.png
7579,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_005\images\00010080_005.png
7580,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_005\images\00010080_006.png
7581,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_005\images\00010087_000.png
7582,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_005\images\00010090_000.png
7583,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_005\images\00010095_000.png
7584,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_005\images\00010097_000.png
7585,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_005\images\00010097_001.png
7586,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_005\images\00010097_002.png
7587,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_005\images\00010097_003.png
7588,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_005\images\00010097_004.png
7589,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_005\images\00010097_005.png
7590,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_005\images\00010097_006.png
7591,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_005\images\00010097_007.png
7592,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_005\images\00010100_000.png
7593,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_005\images\00010100_001.png
7594,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_005\images\00010100_002.png
7595,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_005\images\00010105_000.png
7596,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_005\images\00010108_000.png
7597,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_005\images\00010113_000.png
7598,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_005\images\00010113_001.png
7599,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_005\images\00010116_000.png
7600,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_005\images\00010119_000.png
7601,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_005\images\00010126_000.png
7602,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_005\images\00010133_000.png
7603,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_005\images\00010133_001.png
7604,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_005\images\00010136_000.png
7605,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_005\images\00010136_001.png
7606,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_005\images\00010136_002.png
7607,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_005\images\00010136_003.png
7608,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_005\images\00010139_000.png
7609,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_005\images\00010144_000.png
7610,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_005\images\00010144_001.png
7611,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_005\images\00010144_002.png
7612,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_005\images\00010144_003.png
7613,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_005\images\00010145_000.png
7614,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_005\images\00010145_001.png
7615,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_005\images\00010145_002.png
7616,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_005\images\00010145_003.png
7617,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_005\images\00010145_004.png
7618,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_005\images\00010145_005.png
7619,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_005\images\00010145_006.png
7620,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_005\images\00010145_007.png
7621,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_005\images\00010146_000.png
7622,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_005\images\00010146_001.png
7623,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_005\images\00010146_002.png
7624,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_005\images\00010146_003.png
